id,store_name,store_id,year,month,instance,directory,machine_no
5265,Supercenter #3582,362,2018,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0360_Supercenter #3582\0362_10_2018.jpg,2
5266,Supercenter #3582,362,2019,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0360_Supercenter #3582\0362_10_2019.jpg,1
5267,Supercenter #3582,362,2015,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0360_Supercenter #3582\0362_11_2015.jpg,2
5268,Supercenter #5123,363,2011,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0361_Supercenter #5123\0363_04_2011.jpg,2
5269,Supercenter #5123,363,2020,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0361_Supercenter #5123\0363_05_2020.jpg,2
5270,Supercenter #5123,363,2017,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0361_Supercenter #5123\0363_06_2017.jpg,2
5271,Supercenter #5123,363,2011,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0361_Supercenter #5123\0363_10_2011.jpg,2
5272,Supercenter #5123,363,2011,10,2,C:\Users\paperspace\Documents\02 Imagery Collection\0361_Supercenter #5123\0363_10_2011_2.jpg,2
5273,Supercenter #5123,363,2018,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0361_Supercenter #5123\0363_10_2018.jpg,2
5274,Supercenter #5123,363,2019,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0361_Supercenter #5123\0363_10_2019.jpg,1
5275,Supercenter #5123,363,2015,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0361_Supercenter #5123\0363_11_2015.jpg,2
5276,Neighborhood Market #3127,364,2017,1,0,C:\Users\paperspace\Documents\02 Imagery Collection\0362_Neighborhood Market #3127\0364_01_2017.jpg,1
5277,Neighborhood Market #3127,364,2011,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0362_Neighborhood Market #3127\0364_05_2011.jpg,2
5278,Neighborhood Market #3127,364,2017,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0362_Neighborhood Market #3127\0364_05_2017.jpg,1
5279,Neighborhood Market #3127,364,2010,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0362_Neighborhood Market #3127\0364_06_2010.jpg,2
5280,Neighborhood Market #3127,364,2014,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0362_Neighborhood Market #3127\0364_06_2014.jpg,2
5281,Neighborhood Market #3127,364,2017,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0362_Neighborhood Market #3127\0364_06_2017.jpg,2
5282,Neighborhood Market #3127,364,2018,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0362_Neighborhood Market #3127\0364_06_2018.jpg,2
5283,Neighborhood Market #3127,364,2020,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0362_Neighborhood Market #3127\0364_06_2020.jpg,1
5284,Neighborhood Market #3127,364,2019,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0362_Neighborhood Market #3127\0364_09_2019.jpg,1
5285,Neighborhood Market #3127,364,2011,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0362_Neighborhood Market #3127\0364_10_2011.jpg,1
5286,Neighborhood Market #3127,364,2012,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0362_Neighborhood Market #3127\0364_10_2012.jpg,1
5287,Neighborhood Market #3127,364,2013,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0362_Neighborhood Market #3127\0364_10_2013.jpg,2
5288,Neighborhood Market #3127,364,2014,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0362_Neighborhood Market #3127\0364_10_2014.jpg,2
5289,Neighborhood Market #3127,364,2015,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0362_Neighborhood Market #3127\0364_10_2015.jpg,1
5290,Neighborhood Market #3128,365,2017,1,0,C:\Users\paperspace\Documents\02 Imagery Collection\0363_Neighborhood Market #3128\0365_01_2017.jpg,2
5291,Neighborhood Market #3128,365,2011,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0363_Neighborhood Market #3128\0365_05_2011.jpg,1
5292,Neighborhood Market #3128,365,2017,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0363_Neighborhood Market #3128\0365_05_2017.jpg,1
5293,Neighborhood Market #3128,365,2010,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0363_Neighborhood Market #3128\0365_06_2010.jpg,2
5294,Neighborhood Market #3128,365,2014,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0363_Neighborhood Market #3128\0365_06_2014.jpg,1
5295,Neighborhood Market #3128,365,2017,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0363_Neighborhood Market #3128\0365_06_2017.jpg,2
5296,Neighborhood Market #3128,365,2018,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0363_Neighborhood Market #3128\0365_06_2018.jpg,1
5297,Neighborhood Market #3128,365,2020,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0363_Neighborhood Market #3128\0365_06_2020.jpg,1
5298,Neighborhood Market #3128,365,2019,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0363_Neighborhood Market #3128\0365_09_2019.jpg,1
5299,Neighborhood Market #3128,365,2011,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0363_Neighborhood Market #3128\0365_10_2011.jpg,2
5300,Neighborhood Market #3128,365,2012,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0363_Neighborhood Market #3128\0365_10_2012.jpg,1
5301,Neighborhood Market #3128,365,2013,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0363_Neighborhood Market #3128\0365_10_2013.jpg,2
5302,Neighborhood Market #3128,365,2014,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0363_Neighborhood Market #3128\0365_10_2014.jpg,2
5303,Neighborhood Market #3128,365,2015,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0363_Neighborhood Market #3128\0365_10_2015.jpg,1
5304,Supercenter #3533,366,2017,1,0,C:\Users\paperspace\Documents\02 Imagery Collection\0364_Supercenter #3533\0366_01_2017.jpg,1
5305,Supercenter #3533,366,2015,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0364_Supercenter #3533\0366_04_2015.jpg,2
5306,Supercenter #3533,366,2011,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0364_Supercenter #3533\0366_05_2011.jpg,2
5307,Supercenter #3533,366,2017,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0364_Supercenter #3533\0366_05_2017.jpg,1
5308,Supercenter #3533,366,2010,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0364_Supercenter #3533\0366_06_2010.jpg,2
5309,Supercenter #3533,366,2014,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0364_Supercenter #3533\0366_06_2014.jpg,1
5310,Supercenter #3533,366,2017,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0364_Supercenter #3533\0366_06_2017.jpg,1
5311,Supercenter #3533,366,2018,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0364_Supercenter #3533\0366_06_2018.jpg,2
5312,Supercenter #3533,366,2020,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0364_Supercenter #3533\0366_06_2020.jpg,1
5313,Supercenter #3533,366,2019,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0364_Supercenter #3533\0366_09_2019.jpg,1
5314,Supercenter #3533,366,2011,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0364_Supercenter #3533\0366_10_2011.jpg,2
5315,Supercenter #3533,366,2012,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0364_Supercenter #3533\0366_10_2012.jpg,1
5316,Supercenter #3533,366,2013,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0364_Supercenter #3533\0366_10_2013.jpg,1
5317,Supercenter #3533,366,2014,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0364_Supercenter #3533\0366_10_2014.jpg,2
5318,Supercenter #3533,366,2015,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0364_Supercenter #3533\0366_10_2015.jpg,2
5319,Supercenter #3566,367,2017,1,0,C:\Users\paperspace\Documents\02 Imagery Collection\0365_Supercenter #3566\0367_01_2017.jpg,1
5320,Supercenter #3566,367,2011,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0365_Supercenter #3566\0367_05_2011.jpg,1
5321,Supercenter #3566,367,2017,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0365_Supercenter #3566\0367_05_2017.jpg,1
5322,Supercenter #3566,367,2010,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0365_Supercenter #3566\0367_06_2010.jpg,2
5323,Supercenter #3566,367,2014,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0365_Supercenter #3566\0367_06_2014.jpg,2
5324,Supercenter #3566,367,2017,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0365_Supercenter #3566\0367_06_2017.jpg,1
5325,Supercenter #3566,367,2018,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0365_Supercenter #3566\0367_06_2018.jpg,1
5326,Supercenter #3566,367,2020,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0365_Supercenter #3566\0367_06_2020.jpg,1
5327,Supercenter #3566,367,2019,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0365_Supercenter #3566\0367_09_2019.jpg,2
5328,Supercenter #3566,367,2011,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0365_Supercenter #3566\0367_10_2011.jpg,1
5329,Supercenter #3566,367,2012,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0365_Supercenter #3566\0367_10_2012.jpg,2
5330,Supercenter #3566,367,2013,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0365_Supercenter #3566\0367_10_2013.jpg,2
5331,Supercenter #3566,367,2014,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0365_Supercenter #3566\0367_10_2014.jpg,2
5332,Supercenter #3566,367,2015,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0365_Supercenter #3566\0367_10_2015.jpg,2
5333,Supercenter #5676,368,2017,1,0,C:\Users\paperspace\Documents\02 Imagery Collection\0366_Supercenter #5676\0368_01_2017.jpg,1
5334,Supercenter #5676,368,2016,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0366_Supercenter #5676\0368_02_2016.jpg,2
5335,Supercenter #5676,368,2017,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0366_Supercenter #5676\0368_05_2017.jpg,2
5336,Supercenter #5676,368,2014,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0366_Supercenter #5676\0368_06_2014.jpg,1
5337,Supercenter #5676,368,2017,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0366_Supercenter #5676\0368_06_2017.jpg,1
5338,Supercenter #5676,368,2018,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0366_Supercenter #5676\0368_06_2018.jpg,1
5339,Supercenter #5676,368,2020,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0366_Supercenter #5676\0368_06_2020.jpg,2
5340,Supercenter #5676,368,2019,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0366_Supercenter #5676\0368_09_2019.jpg,2
5341,Supercenter #5676,368,2014,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0366_Supercenter #5676\0368_10_2014.jpg,2
5342,Supercenter #5676,368,2015,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0366_Supercenter #5676\0368_10_2015.jpg,1
5343,Supercenter #2729,369,2014,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0367_Supercenter #2729\0369_06_2014.jpg,1
5344,Supercenter #2729,369,2011,7,0,C:\Users\paperspace\Documents\02 Imagery Collection\0367_Supercenter #2729\0369_07_2011.jpg,1
5345,Supercenter #2729,369,2019,7,0,C:\Users\paperspace\Documents\02 Imagery Collection\0367_Supercenter #2729\0369_07_2019.jpg,2
5346,Supercenter #2729,369,2012,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\0367_Supercenter #2729\0369_08_2012.jpg,1
5347,Supercenter #2729,369,2016,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0367_Supercenter #2729\0369_09_2016.jpg,2
5348,Supercenter #2729,369,2011,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0367_Supercenter #2729\0369_10_2011.jpg,2
5349,Supercenter #2729,369,2017,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0367_Supercenter #2729\0369_10_2017.jpg,1
5350,Supercenter #2729,369,2017,10,2,C:\Users\paperspace\Documents\02 Imagery Collection\0367_Supercenter #2729\0369_10_2017_2.jpg,2
5351,Supercenter #2729,369,2020,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0367_Supercenter #2729\0369_10_2020.jpg,1
5352,Supercenter #2729,369,2020,10,2,C:\Users\paperspace\Documents\02 Imagery Collection\0367_Supercenter #2729\0369_10_2020_2.jpg,1
5353,Supercenter #2729,369,2020,10,3,C:\Users\paperspace\Documents\02 Imagery Collection\0367_Supercenter #2729\0369_10_2020_3.jpg,2
5354,Supercenter #2729,369,2019,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0367_Supercenter #2729\0369_11_2019.jpg,1
5355,Supercenter #3177,370,2012,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0368_Supercenter #3177\0370_04_2012.jpg,2
5356,Supercenter #3177,370,2014,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0368_Supercenter #3177\0370_06_2014.jpg,1
5357,Supercenter #3177,370,2011,7,0,C:\Users\paperspace\Documents\02 Imagery Collection\0368_Supercenter #3177\0370_07_2011.jpg,2
5358,Supercenter #3177,370,2019,7,0,C:\Users\paperspace\Documents\02 Imagery Collection\0368_Supercenter #3177\0370_07_2019.jpg,1
5359,Supercenter #3177,370,2012,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\0368_Supercenter #3177\0370_08_2012.jpg,2
5360,Supercenter #3177,370,2016,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0368_Supercenter #3177\0370_09_2016.jpg,2
5361,Supercenter #3177,370,2011,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0368_Supercenter #3177\0370_10_2011.jpg,1
5362,Supercenter #3177,370,2017,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0368_Supercenter #3177\0370_10_2017.jpg,2
5363,Supercenter #3177,370,2017,10,2,C:\Users\paperspace\Documents\02 Imagery Collection\0368_Supercenter #3177\0370_10_2017_2.jpg,2
5364,Supercenter #3177,370,2020,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0368_Supercenter #3177\0370_10_2020.jpg,2
5365,Supercenter #3177,370,2020,10,2,C:\Users\paperspace\Documents\02 Imagery Collection\0368_Supercenter #3177\0370_10_2020_2.jpg,2
5366,Supercenter #3177,370,2020,10,3,C:\Users\paperspace\Documents\02 Imagery Collection\0368_Supercenter #3177\0370_10_2020_3.jpg,1
5367,Supercenter #3177,370,2019,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0368_Supercenter #3177\0370_11_2019.jpg,2
5368,Supercenter #1273,371,2011,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0369_Supercenter #1273\0371_04_2011.jpg,1
5369,Supercenter #1273,371,2020,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0369_Supercenter #1273\0371_05_2020.jpg,1
5370,Supercenter #1273,371,2017,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0369_Supercenter #1273\0371_06_2017.jpg,2
5371,Supercenter #1273,371,2011,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0369_Supercenter #1273\0371_10_2011.jpg,2
5372,Supercenter #1273,371,2011,10,2,C:\Users\paperspace\Documents\02 Imagery Collection\0369_Supercenter #1273\0371_10_2011_2.jpg,2
5373,Supercenter #1273,371,2018,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0369_Supercenter #1273\0371_10_2018.jpg,1
5374,Supercenter #1273,371,2019,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0369_Supercenter #1273\0371_10_2019.jpg,2
5375,Supercenter #1273,371,2015,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0369_Supercenter #1273\0371_11_2015.jpg,2
5376,Supercenter #3018,372,2020,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0370_Supercenter #3018\0372_05_2020.jpg,2
5377,Supercenter #3018,372,2017,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0370_Supercenter #3018\0372_06_2017.jpg,2
5378,Supercenter #3018,372,2018,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0370_Supercenter #3018\0372_10_2018.jpg,1
5379,Supercenter #3018,372,2019,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0370_Supercenter #3018\0372_10_2019.jpg,2
5380,Supercenter #3018,372,2015,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0370_Supercenter #3018\0372_11_2015.jpg,2
5381,Neighborhood Market #4491,373,2016,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0371_Neighborhood Market #4491\0373_06_2016.jpg,2
5382,Neighborhood Market #4491,373,2019,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\0371_Neighborhood Market #4491\0373_08_2019.jpg,1
5383,Supercenter #1280,374,2015,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0372_Supercenter #1280\0374_05_2015.jpg,2
5384,Supercenter #1280,374,2016,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0372_Supercenter #1280\0374_06_2016.jpg,1
5385,Supercenter #1280,374,2011,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\0372_Supercenter #1280\0374_08_2011.jpg,2
5386,Supercenter #1280,374,2019,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\0372_Supercenter #1280\0374_08_2019.jpg,1
5387,Supercenter #1280,374,2011,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0372_Supercenter #1280\0374_10_2011.jpg,2
5388,Supercenter #5099,375,2015,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0373_Supercenter #5099\0375_05_2015.jpg,1
5389,Supercenter #5099,375,2016,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0373_Supercenter #5099\0375_06_2016.jpg,1
5390,Supercenter #5099,375,2011,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\0373_Supercenter #5099\0375_08_2011.jpg,1
5391,Supercenter #5099,375,2019,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\0373_Supercenter #5099\0375_08_2019.jpg,1
5392,Supercenter #5099,375,2011,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0373_Supercenter #5099\0375_10_2011.jpg,1
5393,Supercenter #980,376,2010,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0374_Supercenter #980\0376_03_2010.jpg,2
5394,Supercenter #980,376,2014,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0374_Supercenter #980\0376_06_2014.jpg,1
5395,Supercenter #980,376,2019,7,0,C:\Users\paperspace\Documents\02 Imagery Collection\0374_Supercenter #980\0376_07_2019.jpg,2
5396,Supercenter #980,376,2012,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\0374_Supercenter #980\0376_08_2012.jpg,2
5397,Supercenter #980,376,2016,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0374_Supercenter #980\0376_09_2016.jpg,2
5398,Supercenter #980,376,2018,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0374_Supercenter #980\0376_09_2018.jpg,1
5399,Supercenter #980,376,2011,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0374_Supercenter #980\0376_10_2011.jpg,1
5400,Supercenter #980,376,2017,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0374_Supercenter #980\0376_10_2017.jpg,2
5401,Supercenter #5051,377,2010,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0375_Supercenter #5051\0377_04_2010.jpg,2
5402,Supercenter #5051,377,2014,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0375_Supercenter #5051\0377_06_2014.jpg,2
5403,Supercenter #5051,377,2019,7,0,C:\Users\paperspace\Documents\02 Imagery Collection\0375_Supercenter #5051\0377_07_2019.jpg,1
5404,Supercenter #5051,377,2012,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\0375_Supercenter #5051\0377_08_2012.jpg,1
5405,Supercenter #5051,377,2016,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0375_Supercenter #5051\0377_09_2016.jpg,1
5406,Supercenter #5051,377,2018,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0375_Supercenter #5051\0377_09_2018.jpg,2
5407,Supercenter #5051,377,2011,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0375_Supercenter #5051\0377_10_2011.jpg,1
5408,Supercenter #5051,377,2017,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0375_Supercenter #5051\0377_10_2017.jpg,2
5409,Supercenter #2125,378,2016,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0376_Supercenter #2125\0378_02_2016.jpg,2
5410,Supercenter #2125,378,2011,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0376_Supercenter #2125\0378_05_2011.jpg,2
5411,Supercenter #2125,378,2017,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0376_Supercenter #2125\0378_05_2017.jpg,2
5412,Supercenter #2125,378,2020,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0376_Supercenter #2125\0378_05_2020.jpg,1
5413,Supercenter #2125,378,2010,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0376_Supercenter #2125\0378_06_2010.jpg,2
5414,Supercenter #2125,378,2017,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0376_Supercenter #2125\0378_06_2017.jpg,2
5415,Supercenter #2125,378,2018,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0376_Supercenter #2125\0378_06_2018.jpg,2
5416,Supercenter #2125,378,2013,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\0376_Supercenter #2125\0378_08_2013.jpg,2
5417,Supercenter #2125,378,2019,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0376_Supercenter #2125\0378_09_2019.jpg,1
5418,Supercenter #2125,378,2011,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0376_Supercenter #2125\0378_10_2011.jpg,2
5419,Supercenter #2125,378,2012,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0376_Supercenter #2125\0378_10_2012.jpg,2
5420,Supercenter #2125,378,2013,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0376_Supercenter #2125\0378_10_2013.jpg,1
5421,Supercenter #2125,378,2014,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0376_Supercenter #2125\0378_10_2014.jpg,1
5422,Supercenter #2125,378,2015,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0376_Supercenter #2125\0378_10_2015.jpg,1
5423,Supercenter #4284,379,2016,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0377_Supercenter #4284\0379_02_2016.jpg,1
5424,Supercenter #4284,379,2011,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0377_Supercenter #4284\0379_05_2011.jpg,2
5425,Supercenter #4284,379,2017,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0377_Supercenter #4284\0379_05_2017.jpg,1
5426,Supercenter #4284,379,2020,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0377_Supercenter #4284\0379_05_2020.jpg,1
5427,Supercenter #4284,379,2010,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0377_Supercenter #4284\0379_06_2010.jpg,1
5428,Supercenter #4284,379,2017,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0377_Supercenter #4284\0379_06_2017.jpg,2
5429,Supercenter #4284,379,2018,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0377_Supercenter #4284\0379_06_2018.jpg,2
5430,Supercenter #4284,379,2013,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\0377_Supercenter #4284\0379_08_2013.jpg,1
5431,Supercenter #4284,379,2019,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0377_Supercenter #4284\0379_09_2019.jpg,1
5432,Supercenter #4284,379,2011,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0377_Supercenter #4284\0379_10_2011.jpg,1
5433,Supercenter #4284,379,2012,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0377_Supercenter #4284\0379_10_2012.jpg,2
5434,Supercenter #4284,379,2013,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0377_Supercenter #4284\0379_10_2013.jpg,2
5435,Supercenter #4284,379,2014,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0377_Supercenter #4284\0379_10_2014.jpg,1
5436,Supercenter #4284,379,2015,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0377_Supercenter #4284\0379_10_2015.jpg,1
5437,Supercenter #1308,380,2016,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0378_Supercenter #1308\0380_02_2016.jpg,1
5438,Supercenter #1308,380,2011,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0378_Supercenter #1308\0380_05_2011.jpg,1
5439,Supercenter #1308,380,2017,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0378_Supercenter #1308\0380_05_2017.jpg,1
5440,Supercenter #1308,380,2020,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0378_Supercenter #1308\0380_05_2020.jpg,1
5441,Supercenter #1308,380,2010,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0378_Supercenter #1308\0380_06_2010.jpg,1
5442,Supercenter #1308,380,2017,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0378_Supercenter #1308\0380_06_2017.jpg,2
5443,Supercenter #1308,380,2018,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0378_Supercenter #1308\0380_06_2018.jpg,2
5444,Supercenter #1308,380,2019,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0378_Supercenter #1308\0380_09_2019.jpg,1
5445,Supercenter #1308,380,2011,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0378_Supercenter #1308\0380_10_2011.jpg,2
5446,Supercenter #1308,380,2012,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0378_Supercenter #1308\0380_10_2012.jpg,1
5447,Supercenter #1308,380,2013,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0378_Supercenter #1308\0380_10_2013.jpg,2
5448,Supercenter #1308,380,2014,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0378_Supercenter #1308\0380_10_2014.jpg,2
5449,Supercenter #1308,380,2015,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0378_Supercenter #1308\0380_10_2015.jpg,1
5450,Supercenter #749,804,2012,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0804_Supercenter #749\0804_06_2012.jpg,2
5451,Supercenter #749,804,2017,7,0,C:\Users\paperspace\Documents\02 Imagery Collection\0804_Supercenter #749\0804_07_2017.jpg,2
5452,Supercenter #749,804,2010,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0804_Supercenter #749\0804_09_2010.jpg,2
5453,Supercenter #749,804,2011,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0804_Supercenter #749\0804_09_2011.jpg,2
5454,Supercenter #749,804,2019,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0804_Supercenter #749\0804_10_2019.jpg,1
5455,Supercenter #4256,805,2012,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0805_Supercenter #4256\0805_06_2012.jpg,1
